fecha,hora,hora_numerica,temperatura,humedad,presion_atmosferica,velocidad_viento,nubosidad,radiacion_solar,angulo_zenital,precipitacion
2024-03-05,07:00:00,7.0,22.7,72.4,1019.9,4.0,3,141.0,24.3,0.3
2024-03-05,08:00:00,8.0,24.2,64.7,1020.0,6.1,5,233.9,42.0,0.7
2024-03-05,09:00:00,9.0,29.1,43.3,1015.3,4.4,4,350.7,62.7,1.8
2024-03-05,10:00:00,10.0,25.9,46.8,1011.4,4.2,4,519.6,78.4,0.1
2024-03-05,11:00:00,11.0,30.6,29.8,1008.8,5.7,3,575.4,87.0,0.0
2024-03-05,12:00:00,12.0,32.3,22.9,1003.0,2.0,1,666.8,90.0,0.5
2024-03-05,13:00:00,13.0,33.4,39.2,1015.7,3.8,5,533.1,90.0,1.1
2024-03-05,14:00:00,14.0,28.6,53.5,1007.4,1.8,8,375.0,75.4,4.9
2024-03-05,15:00:00,15.0,27.0,43.3,1008.1,4.2,0,578.5,64.7,0.0
2024-03-05,16:00:00,16.0,23.4,45.8,1015.8,4.7,6,224.5,47.8,3.0
2024-03-05,17:00:00,17.0,21.6,75.9,1010.9,1.6,5,133.3,22.5,0.5
2024-03-05,18:00:00,18.0,21.3,80.8,,1.2,2,16.3,0.0,0.2
2024-03-05,19:00:00,19.0,21.0,70.1,1015.3,1.9,0,-41.6,0.0,0.9
2024-03-05,20:00:00,20.0,20.7,76.8,1021.0,4.7,3,1.6,0.0,0.1
2024-03-05,21:00:00,21.0,13.9,82.4,1014.0,2.1,8,0.0,0.0,6.2
2024-03-05,22:00:00,22.0,19.5,51.2,1010.3,2.7,1,0.0,0.0,1.2
2024-03-05,23:00:00,23.0,13.5,69.0,1012.6,5.6,2,29.4,0.0,0.4
2024-03-06,00:00:00,0.0,13.9,89.1,1010.1,2.5,1,15.5,0.0,0.0
2024-03-06,01:00:00,1.0,12.0,76.6,1022.4,3.4,1,0.0,0.0,0.1
2024-03-06,02:00:00,2.0,7.8,82.0,1014.9,8.6,7,0.0,0.0,2.0
2024-03-06,03:00:00,3.0,19.0,78.4,1015.9,6.8,2,0.0,0.0,0.0
2024-03-06,04:00:00,4.0,20.2,82.6,1019.8,2.5,6,31.0,0.0,2.5
2024-03-06,05:00:00,5.0,19.1,76.0,1008.8,4.7,7,0.0,0.0,3.4
2024-03-06,06:00:00,6.0,22.2,75.8,1005.9,5.3,2,0.0,0.0,0.1
2024-03-06,07:00:00,7.0,25.6,64.0,1012.9,8.0,1,222.1,21.1,
2024-03-06,08:00:00,8.0,21.3,71.3,1005.9,4.4,7,211.3,47.7,16.2
2024-03-06,09:00:00,9.0,26.1,56.5,1010.9,4.5,2,450.0,56.9,0.3
2024-03-06,10:00:00,10.0,31.3,45.1,1002.1,99999.0,6,419.3,79.5,0.6
2024-03-06,11:00:00,11.0,26.0,28.2,1006.2,1.0,0,676.8,87.4,0.1
2024-03-06,12:00:00,12.0,30.9,39.4,1019.1,5.0,5,527.2,90.0,0.5
2024-03-06,13:00:00,13.0,25.7,64.3,1015.0,3.5,8,355.2,83.3,1.9
2024-03-06,14:00:00,14.0,30.3,43.4,1022.0,8.1,2,581.7,77.8,0.5
2024-03-06,15:00:00,15.0,27.5,53.6,1012.8,9.6,6,290.4,62.4,10.8
2024-03-06,16:00:00,16.0,21.2,48.0,1012.7,2.0,5,265.5,44.5,0.1
2024-03-06,17:00:00,17.0,27.6,78.7,1014.1,2.7,7,103.3,23.3,3.7
2024-03-06,18:00:00,18.0,19.8,88.8,1030.9,2.7,2,0.0,0.0,1.3
2024-03-06,19:00:00,19.0,17.5,69.6,1018.3,1.4,2,19.3,0.0,0.6
2024-03-06,20:00:00,20.0,18.6,75.9,1008.8,4.0,3,0.0,0.0,0.1
2024-03-06,21:00:00,21.0,19.8,85.3,1015.0,4.2,2,11.7,0.0,0.0
2024-03-06,22:00:00,22.0,12.0,82.4,1013.8,4.6,8,31.6,0.0,1.1
2024-03-06,23:00:00,23.0,14.5,63.4,1016.6,5.2,3,19.8,0.0,0.4
2024-03-07,00:00:00,0.0,15.3,71.4,1022.4,1.1,5,0.0,0.0,0.5
2024-03-07,01:00:00,1.0,16.4,84.7,1015.9,4.9,7,0.0,0.0,1.9
2024-03-07,02:00:00,2.0,15.6,81.5,1011.1,8.2,7,11.5,0.0,1.3
2024-03-07,03:00:00,3.0,15.2,84.4,1022.3,3.8,4,19.8,0.0,1.2
2024-03-07,04:00:00,4.0,15.5,86.6,1006.5,1.5,4,0.0,0.0,0.1
2024-03-07,05:00:00,5.0,20.2,80.5,1011.6,1.3,5,4.9,0.0,0.6
2024-03-07,06:00:00,6.0,18.8,82.4,1017.5,2.7,6,4.8,0.0,4.1
2024-03-07,07:00:00,7.0,15.3,67.2,1009.0,6.0,6,129.4,25.4,6.9
2024-03-07,08:00:00,8.0,27.3,59.7,1012.7,2.6,3,270.5,44.9,1.7
2024-03-07,09:00:00,9.0,30.4,56.6,1009.5,6.7,5,326.7,61.5,0.4
2024-03-07,10:00:00,10.0,21.8,68.8,1012.8,6.7,6,349.0,80.4,0.9
2024-03-07,11:00:00,11.0,26.7,34.4,1009.5,3.8,4,539.7,81.8,0.7
2024-03-07,12:00:00,12.0,31.9,46.4,1013.4,2.8,4,521.9,90.0,0.3
2024-03-07,13:00:00,13.0,35.9,25.5,1011.4,4.7,1,717.6,89.7,0.0
2024-03-07,14:00:00,14.0,29.0,54.1,1019.6,6.6,6,421.8,72.3,1.9
2024-03-07,15:00:00,15.0,25.5,54.2,1014.9,1.1,5,332.6,67.3,0.1
2024-03-07,16:00:00,16.0,25.5,60.5,1016.7,9.3,0,394.2,45.3,0.2
2024-03-07,17:00:00,17.0,28.2,58.4,1013.7,5.1,3,183.7,17.1,0.0
2024-03-07,18:00:00,18.0,20.1,78.1,1010.8,3.4,2,30.5,0.0,0.4
2024-03-07,19:00:00,19.0,17.5,83.3,1014.7,4.1,2,0.0,0.0,0.2
2024-03-07,20:00:00,20.0,16.6,73.4,1014.0,3.4,6,17.9,0.0,2.1
2024-03-07,21:00:00,21.0,13.5,81.3,1000.9,,3,30.9,0.0,0.7
2024-03-07,22:00:00,22.0,15.4,85.8,1013.2,4.7,7,39.3,0.0,6.7
2024-03-07,23:00:00,23.0,19.1,78.7,1016.4,1.1,8,0.0,0.0,2.9
2024-03-08,00:00:00,-999.0,15.0,86.5,1009.4,2.0,2,0.0,0.0,0.6
2024-03-08,01:00:00,1.0,13.5,75.6,1017.3,2.4,4,0.0,0.0,0.1
2024-03-08,02:00:00,2.0,---,68.9,1014.8,3.5,3,46.6,0.0,0.3
2024-03-08,03:00:00,3.0,11.7,86.2,1011.0,3.3,5,12.3,0.0,0.1
2024-03-08,04:00:00,4.0,20.6,72.9,1015.7,5.7,3,22.3,0.0,0.1
2024-03-08,05:00:00,5.0,19.7,64.9,1011.2,2.6,7,11.9,0.0,3.0
2024-03-08,06:00:00,6.0,21.5,71.8,1014.4,1.0,2,9.4,1.2,0.3
2024-03-08,07:00:00,---,33.6,77.5,1011.7,1.0,4,123.3,23.8,1.3
2024-03-08,08:00:00,8.0,26.9,61.6,1015.7,0.4,0,357.2,45.3,0.1
2024-03-08,09:00:00,9.0,25.4,44.0,1019.7,0.8,5,366.5,66.3,0.3
2024-03-08,10:00:00,10.0,27.6,33.8,1010.8,7.3,4,468.7,78.2,0.2
2024-03-08,11:00:00,11.0,33.2,45.6,1017.5,5.5,7,392.0,89.6,1.9
2024-03-08,12:00:00,12.0,30.3,59.0,1011.5,12.9,8,378.0,88.8,0.7
2024-03-08,13:00:00,13.0,25.4,49.3,1011.5,0.6,7,397.7,84.6,2.5
2024-03-08,14:00:00,14.0,31.7,49.2,1011.0,7.1,7,371.3,81.5,8.9
2024-03-08,15:00:00,15.0,25.7,42.6,1004.6,5.5,2,447.4,62.2,1.8
2024-03-08,16:00:00,16.0,31.6,54.3,1015.5,5.1,3,285.0,44.7,0.5
2024-03-08,17:00:00,17.0,27.3,74.7,1014.4,3.2,3,133.2,20.8,0.2
2024-03-08,18:00:00,18.0,20.7,79.5,1013.8,3.3,4,0.2,6.0,0.3
2024-03-08,19:00:00,19.0,23.8,74.8,1020.8,7.1,8,22.2,0.0,2.4
2024-03-08,20:00:00,20.0,18.2,83.7,1021.3,5.7,8,16.3,ERR,3.6
2024-03-08,21:00:00,21.0,18.9,79.9,1019.5,5.3,0,0.0,0.0,0.2
2024-03-08,22:00:00,22.0,16.5,86.2,1011.8,0.7,7,21.5,0.0,1.6
2024-03-08,23:00:00,23.0,11.7,75.0,1011.6,2.1,0,16.1,0.0,0.4
2024-03-09,00:00:00,0.0,12.1,82.1,1007.9,9.7,1,22.2,0.0,2.0
2024-03-09,01:00:00,1.0,17.4,85.1,1013.3,3.8,6,27.1,0.0,3.4
2024-03-09,02:00:00,2.0,14.1,93.2,1013.0,6.3,7,0.0,0.0,1.2
2024-03-09,03:00:00,3.0,15.1,71.7,1015.7,3.4,0,0.0,0.0,0.0
2024-03-09,04:00:00,4.0,15.1,76.1,1007.7,6.1,2,44.8,0.0,0.2
2024-03-09,05:00:00,5.0,21.2,65.2,1011.1,1.6,6,43.3,0.0,0.1
2024-03-09,06:00:00,6.0,28.2,68.8,1004.5,0.9,8,0.0,1.5,3.8
2024-03-09,07:00:00,7.0,20.9,70.4,1009.4,3.9,7,126.5,21.4,0.9
2024-03-09,08:00:00,8.0,26.1,45.5,1017.5,4.7,7,-999.0,47.7,0.6
2024-03-09,09:00:00,9.0,31.9,57.7,1007.5,3.0,8,316.8,58.9,1.4
2024-03-09,10:00:00,10.0,28.7,42.6,1021.7,5.7,2,574.2,81.7,0.1
2024-03-09,11:00:00,11.0,31.1,49.4,1018.0,4.1,ERR,385.4,90.0,1.5
2024-03-09,12:00:00,12.0,26.8,21.6,1015.5,8.6,0,730.2,90.0,0.3
2024-03-09,13:00:00,13.0,31.0,40.8,1019.7,1.3,7,494.1,90.0,2.0
2024-03-09,14:00:00,14.0,28.4,68.1,1012.4,1.1,6,379.8,76.3,0.6
2024-03-09,15:00:00,15.0,30.6,51.3,1009.3,8.0,7,305.6,68.0,0.4
2024-03-09,16:00:00,16.0,29.6,41.2,1012.5,5.3,0,428.9,48.4,0.3
2024-03-09,17:00:00,17.0,31.8,49.3,1004.4,5.3,5,114.5,,0.7
2024-03-09,18:00:00,18.0,23.7,86.2,1019.0,0.7,6,0.0,0.6,0.0
2024-03-09,19:00:00,19.0,20.9,68.8,1011.3,8.8,4,0.0,0.0,1.6
2024-03-09,20:00:00,20.0,18.6,80.1,1009.2,6.2,4,0.0,---,0.8
2024-03-09,21:00:00,21.0,15.3,97.3,1009.8,6.1,6,0.0,0.0,4.0
2024-03-09,22:00:00,22.0,16.1,81.4,1013.1,8.2,2,25.9,0.0,0.8
2024-03-09,23:00:00,23.0,13.4,83.4,1013.6,4.6,5,6.7,0.0,0.9
2024-03-10,00:00:00,0.0,14.5,78.0,1012.3,3.4,6,0.0,0.0,8.5
2024-03-10,01:00:00,1.0,18.2,82.1,1012.2,4.0,0,0.0,0.0,0.3
2024-03-10,02:00:00,2.0,99999.0,79.9,1015.7,6.3,1,31.0,0.0,0.9
2024-03-10,03:00:00,3.0,ERR,83.1,1007.5,6.2,3,4.8,0.0,1.0
2024-03-10,04:00:00,4.0,22.0,56.7,1014.1,4.8,7,35.8,0.0,0.4
2024-03-10,05:00:00,5.0,19.6,80.3,1011.4,2.3,5,28.0,0.0,1.2
2024-03-10,06:00:00,6.0,15.6,83.8,1003.0,6.7,0,0.0,2.3,0.2
2024-03-10,07:00:00,7.0,22.2,87.4,1007.6,5.1,4,169.1,25.7,0.6
2024-03-10,08:00:00,8.0,29.9,59.1,1009.0,2.3,6,253.2,43.3,7.8
2024-03-10,09:00:00,9.0,27.6,57.1,1021.4,4.0,5,320.9,66.4,0.2
2024-03-10,10:00:00,10.0,25.9,60.2,1015.3,13.4,8,302.5,72.7,3.5
2024-03-10,11:00:00,11.0,28.2,48.0,1014.4,3.0,7,479.6,86.5,5.2
2024-03-10,12:00:00,12.0,32.5,26.1,1010.6,1.6,3,589.7,90.0,0.1
2024-03-10,13:00:00,13.0,31.4,44.9,1010.4,0.6,4,558.9,88.8,1.0
2024-03-10,14:00:00,14.0,28.2,41.9,1007.1,2.1,6,409.5,76.3,2.6
2024-03-10,15:00:00,15.0,26.6,59.5,1011.4,2.1,7,311.1,66.3,3.6
2024-03-10,16:00:00,16.0,24.8,52.0,1019.9,7.3,4,280.9,47.8,0.2
2024-03-10,17:00:00,17.0,21.3,68.5,1006.4,1.9,8,124.7,19.8,0.8
2024-03-10,18:00:00,18.0,26.8,71.6,1010.1,7.3,3,23.5,0.0,1.9
2024-03-10,19:00:00,19.0,19.0,77.1,1017.6,1.3,3,2.9,0.0,0.1
2024-03-10,20:00:00,20.0,21.7,77.8,1017.6,8.1,7,0.0,0.0,5.7
2024-03-10,21:00:00,21.0,20.9,81.7,1009.4,2.5,0,0.0,0.0,0.7
2024-03-10,22:00:00,22.0,18.1,78.8,1018.8,N/A,7,0.0,0.0,13.9
2024-03-10,23:00:00,23.0,13.0,88.1,1010.8,1.9,4,0.0,0.0,1.1
2024-03-11,00:00:00,0.0,15.2,76.2,1007.3,3.4,0,0.0,0.0,0.1
2024-03-11,01:00:00,1.0,14.2,83.8,1020.5,1.3,3,ERR,0.0,0.4
2024-03-11,02:00:00,2.0,12.4,74.1,1013.5,4.6,1,7.4,0.0,0.5
2024-03-11,03:00:00,3.0,17.3,92.4,1012.2,3.1,3,25.1,0.0,0.5
2024-03-11,04:00:00,4.0,14.5,84.1,1013.9,7.2,7,0.0,0.0,2.0
2024-03-11,05:00:00,5.0,23.5,72.4,1008.2,2.0,4,0.0,0.0,1.3
2024-03-11,06:00:00,6.0,20.6,90.2,1010.2,2.7,0,38.1,0.0,1.3
2024-03-11,07:00:00,7.0,24.7,75.7,1020.2,2.0,6,90.5,25.4,4.1
2024-03-11,08:00:00,8.0,26.8,42.9,1022.3,4.5,0,427.6,44.5,0.2
2024-03-11,09:00:00,9.0,26.9,59.0,1007.4,1.5,8,253.7,56.5,9.8
2024-03-11,10:00:00,10.0,30.7,30.0,1011.1,2.1,2,550.7,81.1,1.1
2024-03-11,11:00:00,11.0,28.3,23.3,1013.0,5.4,2,660.9,83.4,1.0
2024-03-11,12:00:00,12.0,32.6,48.8,1014.0,1.2,5,540.6,90.0,0.2
2024-03-11,13:00:00,13.0,25.7,33.4,1008.2,5.9,5,550.0,84.9,0.1
2024-03-11,14:00:00,14.0,29.3,38.2,1016.3,1.5,5,409.0,76.2,1.0
2024-03-11,15:00:00,15.0,33.5,43.7,1016.6,4.7,0,545.6,64.1,0.5
2024-03-11,16:00:00,16.0,23.0,72.4,1017.3,13.7,4,284.9,37.8,0.2
2024-03-11,17:00:00,17.0,22.0,80.4,1016.8,2.0,5,109.4,24.6,0.5
2024-03-11,18:00:00,18.0,23.5,93.1,1013.4,2.6,7,47.0,2.1,2.7
2024-03-11,19:00:00,19.0,20.5,97.8,1018.0,7.9,0,5.9,0.0,0.1
2024-03-11,20:00:00,20.0,19.1,72.1,1015.7,5.0,4,0.0,0.0,0.4
2024-03-11,21:00:00,21.0,17.8,76.4,1005.6,4.0,2,11.4,0.0,0.4
2024-03-11,22:00:00,22.0,17.0,67.3,1005.6,9999.0,1,0.0,0.0,0.1
2024-03-11,23:00:00,23.0,17.6,70.4,1014.5,2.8,7,0.0,0.0,0.0
2024-03-12,00:00:00,0.0,15.2,89.0,1019.4,7.2,ERR,0.0,0.0,1.4
2024-03-12,01:00:00,1.0,13.5,82.6,1015.2,5.9,6,7.9,0.0,2.5
2024-03-12,02:00:00,2.0,17.1,89.4,1015.9,5.1,4,31.9,0.0,0.1
2024-03-12,03:00:00,3.0,22.0,71.5,1007.7,8.7,8,0.0,0.0,14.5
2024-03-12,04:00:00,4.0,17.6,75.3,1013.3,4.6,4,0.0,0.0,0.9
2024-03-12,05:00:00,5.0,17.0,83.8,1018.7,4.2,1,12.5,0.0,0.9
2024-03-12,06:00:00,6.0,25.3,85.9,1015.2,10.4,2,0.0,0.0,0.1
2024-03-12,07:00:00,7.0,23.7,57.3,1013.5,2.2,3,112.8,21.0,0.2
2024-03-12,08:00:00,8.0,19.5,59.6,,1.8,4,265.1,47.6,0.1
2024-03-12,09:00:00,9.0,30.2,48.0,1014.1,1.9,2,467.1,63.1,1.1
2024-03-12,10:00:00,10.0,27.3,55.3,1018.9,11.6,6,---,77.2,6.1
2024-03-12,11:00:00,11.0,29.5,46.7,1014.1,5.2,4,558.7,87.9,0.4
2024-03-12,12:00:00,12.0,31.0,38.9,1012.8,2.9,4,543.6,90.0,0.5
2024-03-12,13:00:00,13.0,30.3,32.1,1007.8,2.5,5,509.3,88.2,1.2
2024-03-12,14:00:00,14.0,31.1,30.7,1019.1,1.0,6,443.8,75.6,4.2
2024-03-12,15:00:00,15.0,26.4,59.7,1008.3,1.7,7,238.7,59.0,0.2
2024-03-12,16:00:00,16.0,27.5,61.8,1014.2,8.1,8,190.0,49.0,5.9
2024-03-12,17:00:00,17.0,23.3,63.7,1017.0,6.0,3,119.3,15.9,0.0
2024-03-12,18:00:00,18.0,24.2,84.9,1021.9,8.9,4,0.0,0.0,0.1
2024-03-12,19:00:00,19.0,21.8,69.3,1014.1,3.6,4,0.0,0.0,0.4
2024-03-12,20:00:00,20.0,15.2,74.9,1020.0,4.8,7,3.4,0.0,4.7
2024-03-12,21:00:00,21.0,19.6,85.7,1013.1,4.0,8,40.7,0.0,4.6
2024-03-12,22:00:00,22.0,13.5,74.8,1010.2,7.6,6,0.0,0.0,4.3
2024-03-12,23:00:00,23.0,16.7,82.6,1026.8,11.9,4,0.0,0.0,0.8
2024-03-13,00:00:00,0.0,15.1,80.4,1006.9,8.7,2,0.0,0.0,0.8
2024-03-13,01:00:00,1.0,19.8,80.5,1027.6,4.7,0,8.0,0.0,0.3
2024-03-13,02:00:00,2.0,14.4,87.7,1021.1,1.1,8,0.0,0.0,1.7
2024-03-13,03:00:00,3.0,15.3,83.0,1010.1,4.9,4,0.0,0.0,0.2
2024-03-13,04:00:00,4.0,17.9,68.5,1016.2,1.4,8,0.0,0.0,18.8
2024-03-13,05:00:00,5.0,19.0,69.6,1006.0,1.7,3,0.0,0.0,0.2
2024-03-13,06:00:00,6.0,24.4,79.5,1016.0,2.1,4,8.3,4.0,0.2
2024-03-13,07:00:00,7.0,19.2,60.2,1014.6,3.2,3,175.8,25.8,0.5
2024-03-13,08:00:00,8.0,22.8,64.3,1017.3,4.7,1,321.9,41.6,0.2
2024-03-13,09:00:00,9.0,24.5,43.6,1011.0,3.0,0,547.9,60.1,0.3
2024-03-13,10:00:00,10.0,31.8,30.9,1013.8,3.8,7,462.1,78.8,11.4
2024-03-13,11:00:00,11.0,34.9,46.8,1015.4,0.9,3,643.2,88.9,1.0
2024-03-13,12:00:00,12.0,29.7,35.6,1010.6,4.9,4,564.1,90.0,0.3
2024-03-13,13:00:00,13.0,29.2,39.9,1020.0,5.2,5,519.4,85.5,0.4
2024-03-13,14:00:00,14.0,29.1,54.1,1013.7,1.4,7,382.6,79.8,0.3
2024-03-13,15:00:00,15.0,31.1,53.3,1014.7,6.4,7,324.6,65.4,2.3
2024-03-13,16:00:00,16.0,23.2,70.2,1008.8,5.1,6,233.7,43.0,2.8
2024-03-13,17:00:00,17.0,24.8,59.1,1004.7,4.0,3,155.3,22.0,0.8
2024-03-13,18:00:00,18.0,24.9,86.7,1006.3,4.4,5,0.0,0.0,1.1
2024-03-13,19:00:00,19.0,21.4,82.2,1016.0,4.1,3,27.4,0.0,0.5
2024-03-13,20:00:00,20.0,18.6,72.7,1009.0,1.0,6,7.8,0.0,6.1
2024-03-13,21:00:00,21.0,19.3,80.7,1016.6,5.9,0,8.0,0.0,0.5
2024-03-13,22:00:00,22.0,7.0,ERR,1021.3,4.2,4,30.5,0.0,0.1
2024-03-13,23:00:00,23.0,16.3,82.2,1016.9,2.0,3,30.8,0.0,0.0
2024-03-14,00:00:00,0.0,12.0,80.8,1015.1,5.4,6,26.1,0.0,5.8
2024-03-14,01:00:00,1.0,8.8,85.3,1016.3,5.5,8,30.1,0.0,3.8
2024-03-14,02:00:00,2.0,16.6,83.1,1018.5,2.3,4,39.1,0.0,0.1
2024-03-14,03:00:00,3.0,20.5,74.8,1014.6,6.5,3,0.0,0.0,0.3
2024-03-14,04:00:00,4.0,17.6,81.0,1016.3,3.8,8,0.0,0.0,7.6
2024-03-14,05:00:00,5.0,22.8,83.8,1010.2,2.0,4,17.7,0.0,0.4
2024-03-14,06:00:00,6.0,26.8,78.0,-999.0,5.2,8,0.0,0.0,0.8
2024-03-14,07:00:00,7.0,28.0,63.8,1010.5,4.7,7,106.3,17.6,0.5
2024-03-14,08:00:00,8.0,30.9,56.6,1011.4,2.0,3,320.0,48.0,0.7
2024-03-14,09:00:00,9.0,29.9,50.1,1011.2,7.5,6,342.1,65.6,3.4
2024-03-14,10:00:00,10.0,29.2,47.1,1018.7,7.2,4,,79.4,1.6
2024-03-14,11:00:00,11.0,24.9,50.3,999.4,7.0,3,580.2,90.0,0.1
2024-03-14,12:00:00,12.0,29.3,42.7,1011.9,3.4,4,583.3,87.2,0.5
2024-03-14,13:00:00,13.0,27.2,32.4,1016.7,6.8,4,567.7,90.0,2.0
2024-03-14,14:00:00,14.0,35.4,51.0,1016.5,7.1,8,386.5,77.4,2.1
2024-03-14,15:00:00,15.0,27.1,37.8,1008.9,13.1,8,275.9,64.4,2.8
2024-03-14,16:00:00,16.0,26.4,59.4,1021.7,9.5,5,252.8,45.9,0.2
2024-03-14,17:00:00,17.0,25.7,72.7,1006.1,3.3,3,181.0,25.8,0.0
2024-03-14,18:00:00,18.0,22.1,81.6,1011.3,2.2,1,0.0,0.0,0.1
2024-03-14,19:00:00,19.0,25.0,78.4,1011.5,2.8,2,0.0,0.0,1.6
2024-03-14,20:00:00,20.0,16.1,97.2,1011.4,4.0,1,0.0,0.0,0.2
2024-03-14,21:00:00,21.0,16.9,65.9,1019.8,6.6,4,6.5,0.0,0.1
2024-03-14,22:00:00,22.0,12.8,67.2,1013.1,5.7,5,31.2,0.0,0.4
2024-03-14,23:00:00,23.0,10.3,83.2,1014.6,6.4,4,38.8,0.0,0.3
2024-03-15,00:00:00,0.0,12.2,88.1,1017.4,3.3,1,6.2,0.0,0.0
2024-03-15,01:00:00,1.0,14.2,88.3,1009.8,2.5,4,0.0,0.0,0.3
2024-03-15,02:00:00,2.0,13.8,76.3,1012.2,0.6,8,0.0,0.0,0.6
2024-03-15,03:00:00,3.0,14.3,74.0,1021.4,5.0,3,0.0,0.0,0.1
2024-03-15,04:00:00,4.0,13.8,72.3,1014.9,6.5,1,9.2,0.0,0.1
2024-03-15,05:00:00,5.0,19.7,81.6,1007.5,7.7,2,1.4,0.0,1.0
2024-03-15,06:00:00,6.0,17.5,71.9,1008.7,3.9,2,0.0,0.0,0.5
2024-03-15,07:00:00,7.0,26.4,81.1,1017.5,8.5,8,72.9,25.9,3.6
2024-03-15,08:00:00,8.0,26.2,57.3,1007.4,2.2,3,295.7,43.8,0.5
2024-03-15,09:00:00,9.0,23.3,37.4,1010.6,4.2,0,524.7,65.5,0.7
2024-03-15,10:00:00,10.0,28.0,23.6,1014.0,2.3,0,710.9,79.7,0.5
2024-03-15,11:00:00,11.0,27.5,33.9,1013.1,2.1,6,459.3,86.9,0.3
2024-03-15,12:00:00,12.0,31.0,36.2,1020.4,9.3,6,496.9,87.7,7.8
2024-03-15,13:00:00,13.0,33.7,22.0,1000.7,6.7,1,727.0,84.9,0.0
2024-03-15,14:00:00,,23.3,57.7,1015.4,0.4,8,353.5,77.0,2.0
2024-03-15,15:00:00,15.0,28.0,58.6,1011.6,2.6,8,257.5,58.8,2.6
2024-03-15,16:00:00,16.0,25.5,49.2,1019.6,2.2,4,318.8,45.3,0.8
2024-03-15,17:00:00,17.0,26.1,55.0,1011.8,1.8,2,185.2,21.2,0.0
2024-03-15,18:00:00,18.0,22.6,76.3,1012.0,5.5,2,0.0,0.0,0.4
2024-03-15,19:00:00,19.0,17.7,61.2,1013.0,4.5,2,31.1,0.0,0.8
2024-03-15,20:00:00,20.0,17.0,75.9,1009.7,3.8,5,21.8,0.0,1.1
2024-03-15,21:00:00,21.0,14.0,89.2,1010.0,2.1,3,8.5,0.0,0.3
2024-03-15,22:00:00,22.0,18.3,75.2,1012.3,2.7,7,40.9,0.0,2.0
2024-03-15,23:00:00,,14.3,80.6,1021.2,3.2,4,21.3,0.0,1.5
2024-03-16,00:00:00,0.0,19.7,,1010.5,6.4,0,28.2,0.0,0.6
2024-03-16,01:00:00,1.0,14.1,68.0,1009.6,11.6,8,25.9,0.0,2.9
2024-03-16,02:00:00,2.0,12.9,93.9,1011.0,2.1,0,18.9,0.0,0.6
2024-03-16,03:00:00,3.0,11.8,78.2,1013.0,3.1,5,0.0,0.0,0.0
2024-03-16,04:00:00,4.0,12.6,81.2,1022.0,2.7,0,0.0,0.0,0.1
2024-03-16,05:00:00,5.0,15.2,73.8,1009.2,0.9,2,21.3,0.0,1.4
2024-03-16,06:00:00,6.0,22.8,85.2,1025.5,2.3,4,30.8,0.0,0.9
2024-03-16,07:00:00,7.0,25.6,58.2,1015.3,8.0,6,111.5,23.7,0.9
2024-03-16,08:00:00,8.0,21.3,75.8,1008.0,7.0,7,198.2,47.8,3.2
2024-03-16,09:00:00,9.0,30.3,53.9,1010.3,1.9,8,293.2,58.0,5.2
2024-03-16,10:00:00,10.0,27.5,43.4,1003.3,3.2,5,436.2,76.1,1.2
2024-03-16,11:00:00,11.0,30.2,45.1,1013.5,2.9,8,387.3,87.0,11.3
2024-03-16,12:00:00,12.0,34.8,59.5,1018.3,1.8,7,443.2,84.2,1.2
2024-03-16,13:00:00,13.0,32.4,36.7,1013.2,4.9,8,385.9,82.5,1.9
2024-03-16,14:00:00,14.0,28.1,32.3,1017.0,4.5,3,600.6,76.0,0.0
2024-03-16,15:00:00,15.0,25.0,49.1,1015.1,3.6,8,270.7,63.9,3.4
2024-03-16,16:00:00,16.0,19.5,47.9,1019.1,7.2,6,250.8,49.5,0.7
2024-03-16,17:00:00,17.0,21.9,80.8,1008.1,4.9,4,120.5,22.0,0.1
2024-03-16,18:00:00,18.0,21.4,76.8,1017.4,2.6,4,23.5,5.6,0.4
2024-03-16,19:00:00,19.0,17.0,70.6,1022.4,3.3,N/A,0.0,0.0,
2024-03-16,20:00:00,20.0,17.6,84.4,1025.8,1.8,1,29.5,0.0,0.1
2024-03-16,21:00:00,21.0,16.6,76.8,1020.1,4.7,2,0.0,0.0,0.2
2024-03-16,22:00:00,22.0,14.4,75.5,1013.9,4.7,7,0.0,0.0,5.3
2024-03-16,23:00:00,23.0,12.3,85.7,1008.2,7.4,5,3.3,0.0,0.7
2024-03-17,00:00:00,0.0,14.5,75.8,1008.9,7.2,4,22.8,0.0,0.5
2024-03-17,01:00:00,1.0,15.6,72.6,1012.1,7.0,0,0.0,0.0,0.1
2024-03-17,02:00:00,2.0,11.8,85.7,1022.3,4.4,8,19.7,0.0,0.0
2024-03-17,03:00:00,3.0,20.6,77.7,,5.2,2,0.0,0.0,0.1
2024-03-17,04:00:00,4.0,17.7,85.5,1013.9,6.2,2,2.3,0.0,0.6
2024-03-17,05:00:00,5.0,20.0,74.2,1017.7,1.4,1,23.0,0.0,0.0
2024-03-17,06:00:00,6.0,24.1,85.9,996.6,2.8,3,0.0,2.8,0.2
2024-03-17,07:00:00,7.0,24.8,63.7,1007.7,2.0,1,209.5,24.8,0.3
2024-03-17,08:00:00,8.0,28.9,70.6,1022.8,4.2,8,212.4,45.7,1.3
