fecha,hora,hora_numerica,temperatura,humedad,presion_atmosferica,velocidad_viento,nubosidad,radiacion_solar,angulo_zenital,precipitacion
2024-02-05,06:00:00,6.0,22.9,78.5,1007.6,3.7,1,10.3,0.0,0.3
2024-02-05,07:00:00,7.0,31.4,72.6,N/A,2.8,7,0.0,20.9,0.9
2024-02-05,08:00:00,8.0,24.1,73.1,1017.1,6.2,5,42.6,43.9,1.9
2024-02-05,09:00:00,9.0,26.1,72.3,1015.8,3.5,6,49.9,63.0,1.6
2024-02-05,10:00:00,10.0,27.1,54.2,1010.9,7.7,0,127.8,73.5,0.0
2024-02-05,11:00:00,11.0,28.1,73.0,1023.2,9.7,6,57.5,84.3,3.8
2024-02-05,12:00:00,12.0,28.1,69.4,1009.5,7.3,2,145.2,89.7,1.0
2024-02-05,13:00:00,13.0,33.3,90.9,1011.1,4.2,7,57.0,86.4,1.1
2024-02-05,14:00:00,14.0,33.2,73.9,1022.1,4.1,5,69.2,75.1,0.1
2024-02-05,15:00:00,15.0,25.9,67.8,1012.7,2.3,3,62.9,59.8,1.1
2024-02-05,16:00:00,16.0,23.5,62.2,1021.7,4.7,7,38.9,42.4,2.3
2024-02-05,17:00:00,,25.5,65.5,1014.9,9.3,8,51.4,24.2,1.7
2024-02-05,18:00:00,18.0,20.3,74.9,1010.4,1.3,1,0.0,0.0,0.6
2024-02-05,19:00:00,19.0,null,74.1,1012.0,6.0,5,7.0,0.0,0.5
2024-02-05,20:00:00,20.0,18.6,74.3,1009.4,7.4,4,48.4,0.0,0.2
2024-02-05,21:00:00,21.0,11.8,76.2,1016.5,11.3,4,30.1,0.0,0.4
2024-02-05,22:00:00,22.0,19.7,76.3,1019.1,3.0,2,14.7,0.0,0.4
2024-02-05,23:00:00,23.0,19.7,74.8,1015.3,3.2,7,13.6,0.0,0.3
2024-02-06,00:00:00,0.0,12.2,81.5,1014.4,2.4,7,0.0,0.0,0.4
2024-02-06,01:00:00,1.0,13.1,73.8,1007.8,6.4,4,0.0,0.0,0.0
2024-02-06,02:00:00,2.0,15.9,69.9,1018.5,1.7,7,3.5,0.0,0.9
2024-02-06,03:00:00,3.0,17.3,77.6,1017.2,2.6,7,4.2,0.0,9.9
2024-02-06,04:00:00,4.0,20.0,82.5,1014.4,2.8,2,0.0,0.0,0.1
2024-02-06,05:00:00,5.0,26.0,67.1,1011.5,3.3,1,-999.0,0.0,0.7
2024-02-06,06:00:00,6.0,21.5,74.0,1013.2,3.6,8,0.0,0.0,3.8
2024-02-06,07:00:00,7.0,21.7,73.0,1008.5,4.5,1,65.4,23.4,-0.9
2024-02-06,08:00:00,8.0,21.9,75.3,1005.6,9.1,8,26.8,46.1,0.6
2024-02-06,09:00:00,9.0,25.5,78.0,1011.5,2.5,3,80.5,64.7,0.6
2024-02-06,10:00:00,10.0,28.8,77.1,1008.7,6.3,1,101.2,73.8,0.0
2024-02-06,11:00:00,11.0,35.1,67.6,1010.5,5.3,0,130.4,85.4,0.1
2024-02-06,12:00:00,12.0,28.4,76.0,1010.6,1.6,3,151.9,90.0,0.0
2024-02-06,13:00:00,13.0,30.4,68.9,1012.6,6.6,8,61.1,null,6.9
2024-02-06,14:00:00,14.0,28.9,79.2,1012.3,1.4,8,58.5,80.0,0.9
2024-02-06,15:00:00,15.0,31.2,62.5,997.7,5.9,3,124.1,63.7,0.1
2024-02-06,16:00:00,16.0,33.6,77.3,1014.7,5.7,8,0.0,48.3,3.2
2024-02-06,17:00:00,17.0,22.5,80.7,1013.7,5.5,5,41.1,22.4,0.3
2024-02-06,18:00:00,18.0,20.5,79.3,-1017.8,2.7,0,0.0,2.6,0.3
2024-02-06,19:00:00,19.0,23.1,70.4,1011.9,4.6,5,0.0,0.0,1.2
2024-02-06,20:00:00,20.0,20.0,65.6,1018.4,6.1,8,0.0,0.0,1.7
2024-02-06,21:00:00,21.0,21.9,81.5,1012.2,5.0,1,21.5,0.0,0.6
2024-02-06,22:00:00,22.0,16.8,77.8,1014.7,6.6,5,0.0,0.0,0.1
2024-02-06,23:00:00,23.0,13.2,79.4,1008.4,5.4,1,0.0,0.0,0.0
2024-02-07,00:00:00,0.0,15.8,92.3,1018.7,2.7,3,0.0,0.0,0.5
2024-02-07,01:00:00,1.0,17.6,72.2,1019.5,1.8,7,0.0,0.0,2.7
2024-02-07,02:00:00,2.0,17.5,85.7,1022.4,5.0,6,0.0,0.0,0.9
2024-02-07,03:00:00,3.0,17.9,71.5,1010.3,6.1,8,33.0,0.0,3.2
2024-02-07,04:00:00,,21.2,77.2,1015.6,1.8,6,0.0,0.0,8.7
2024-02-07,05:00:00,5.0,23.4,66.4,1005.8,2.0,0,43.2,0.0,0.0
2024-02-07,06:00:00,6.0,26.1,68.0,1003.6,0.4,1,48.4,0.0,0.7
2024-02-07,07:00:00,7.0,26.0,75.3,1015.8,4.3,5,78.1,20.9,1.1
2024-02-07,08:00:00,8.0,25.5,85.0,1012.4,4.4,6,40.9,44.0,11.5
2024-02-07,09:00:00,9.0,28.1,73.2,1006.6,4.1,2,101.9,60.5,1.0
2024-02-07,10:00:00,10.0,32.5,73.7,1013.9,2.9,8,60.2,79.4,1.2
2024-02-07,11:00:00,11.0,27.3,92.4,1017.7,3.6,6,72.6,90.0,1.4
2024-02-07,12:00:00,12.0,31.1,72.9,1013.3,6.2,5,108.3,86.7,0.5
2024-02-07,13:00:00,13.0,28.5,64.2,1019.1,2.0,5,71.0,90.0,0.5
2024-02-07,14:00:00,14.0,29.0,56.6,1009.7,2.2,0,94.1,76.1,0.4
2024-02-07,15:00:00,15.0,31.5,72.2,1018.4,5.3,4,96.1,61.9,0.9
2024-02-07,16:00:00,16.0,26.6,61.8,1011.1,7.4,2,59.6,41.6,0.3
2024-02-07,17:00:00,17.0,24.2,69.7,1019.2,3.1,6,0.0,24.3,4.4
2024-02-07,18:00:00,18.0,17.9,82.1,1006.6,8.7,2,0.0,0.0,0.0
2024-02-07,19:00:00,19.0,22.2,84.1,1014.2,1.0,4,37.9,0.0,0.1
2024-02-07,20:00:00,20.0,19.9,76.0,1014.1,1.6,6,11.6,0.0,2.0
2024-02-07,21:00:00,21.0,22.8,68.5,1015.4,3.8,2,0.0,0.0,0.1
2024-02-07,22:00:00,22.0,14.1,79.6,1011.2,5.7,1,0.0,0.0,1.2
2024-02-07,23:00:00,23.0,14.9,78.4,1015.2,3.3,5,0.0,0.0,0.5
2024-02-08,00:00:00,0.0,14.7,80.7,1012.0,4.4,null,11.9,0.0,5.8
2024-02-08,01:00:00,1.0,19.0,69.7,1010.4,0.7,3,0.0,0.0,0.8
2024-02-08,02:00:00,2.0,14.8,73.9,1020.1,3.8,,0.0,0.0,2.1
2024-02-08,03:00:00,3.0,17.2,87.8,1013.4,2.5,7,2.9,0.0,2.9
2024-02-08,04:00:00,4.0,19.8,84.9,1005.4,4.2,6,3.4,0.0,2.7
2024-02-08,05:00:00,5.0,20.5,88.2,1009.6,4.2,6,0.0,0.0,0.2
2024-02-08,06:00:00,6.0,20.7,63.6,1020.3,6.0,2,5.5,0.4,0.0
2024-02-08,07:00:00,7.0,24.7,70.5,1008.5,4.3,5,0.0,22.7,0.5
2024-02-08,08:00:00,8.0,29.2,80.8,1015.7,4.9,4,50.4,48.9,0.7
2024-02-08,09:00:00,9.0,24.6,75.2,1009.5,4.3,0,107.1,63.6,0.1
2024-02-08,10:00:00,10.0,29.3,73.1,1005.8,11.7,2,96.1,80.9,0.8
2024-02-08,11:00:00,11.0,27.6,61.5,1015.4,6.4,0,184.5,88.7,0.0
2024-02-08,12:00:00,12.0,33.6,63.3,1011.4,6.0,3,100.5,90.0,0.3
2024-02-08,13:00:00,13.0,25.2,69.4,1020.9,5.0,-999.0,124.2,89.6,0.3
2024-02-08,14:00:00,14.0,27.3,64.3,1018.6,4.3,3,133.3,77.0,0.0
2024-02-08,15:00:00,99999.0,28.8,78.6,1019.3,3.1,8,29.3,61.0,0.8
2024-02-08,16:00:00,16.0,30.7,72.6,1018.3,6.3,2,52.1,44.9,0.3
2024-02-08,17:00:00,17.0,23.9,68.8,1016.4,2.1,5,19.6,27.8,0.2
2024-02-08,18:00:00,18.0,20.3,83.1,1006.2,0.8,5,13.5,0.6,0.8
2024-02-08,19:00:00,19.0,25.6,84.9,1011.8,5.5,6,36.2,0.0,9.1
2024-02-08,20:00:00,20.0,13.7,91.5,1016.4,1.8,8,0.0,ERR,0.8
2024-02-08,21:00:00,21.0,9.7,87.5,1011.5,8.0,6,0.0,0.0,0.3
2024-02-08,22:00:00,22.0,16.4,85.6,1012.9,6.2,0,0.0,0.0,0.6
2024-02-08,23:00:00,23.0,12.8,71.5,1016.6,4.8,7,5.8,0.0,3.5
2024-02-09,00:00:00,0.0,10.9,76.4,1018.3,2.9,4,0.0,0.0,1.0
2024-02-09,01:00:00,1.0,16.4,77.6,1008.4,5.0,8,17.2,0.0,0.6
2024-02-09,02:00:00,2.0,15.8,85.0,1016.4,3.9,4,0.0,0.0,0.0
2024-02-09,03:00:00,3.0,14.7,75.8,1015.8,ERR,4,0.0,0.0,0.0
2024-02-09,04:00:00,4.0,14.2,77.4,1008.1,9.0,1,13.3,0.0,0.4
2024-02-09,05:00:00,5.0,22.5,81.6,1011.0,1.9,2,16.2,0.0,0.3
2024-02-09,06:00:00,6.0,24.0,77.2,1013.7,6.0,8,26.1,0.0,0.1
2024-02-09,07:00:00,7.0,23.8,80.5,1019.9,6.5,6,0.0,24.0,0.3
2024-02-09,08:00:00,8.0,31.5,64.6,1010.9,9.3,0,71.2,39.1,4.2
2024-02-09,09:00:00,9.0,24.4,68.6,1015.1,4.4,2,98.1,59.7,1.7
2024-02-09,10:00:00,10.0,24.4,61.7,1018.8,4.3,1,183.9,76.7,0.1
2024-02-09,11:00:00,11.0,27.7,65.6,1022.3,8.4,0,165.7,84.3,0.1
2024-02-09,12:00:00,12.0,29.9,70.6,1014.1,6.5,8,29.6,90.0,1.1
2024-02-09,13:00:00,13.0,30.5,65.8,1002.4,6.1,7,82.1,85.9,5.2
2024-02-09,14:00:00,14.0,28.2,68.5,1017.6,6.4,4,136.2,79.4,1.6
2024-02-09,15:00:00,15.0,28.7,83.7,1014.1,4.0,1,N/A,57.1,0.4
2024-02-09,16:00:00,16.0,22.2,76.2,1008.8,0.9,0,101.9,39.6,0.4
2024-02-09,17:00:00,17.0,28.4,60.2,1016.6,---,6,30.2,21.3,1.9
2024-02-09,18:00:00,18.0,21.8,81.3,1022.3,5.1,1,0.0,0.6,1.0
2024-02-09,19:00:00,19.0,23.3,73.9,1014.0,3.4,0,0.6,0.0,0.9
2024-02-09,20:00:00,20.0,19.0,71.5,1004.9,4.8,1,4.5,0.0,0.2
2024-02-09,21:00:00,21.0,17.7,85.3,1020.2,4.4,6,0.0,0.0,0.4
2024-02-09,22:00:00,22.0,16.8,79.4,1013.1,3.7,6,17.7,0.0,2.2
2024-02-09,23:00:00,23.0,15.6,100.0,,2.4,5,0.0,0.0,0.3
2024-02-10,00:00:00,0.0,15.9,79.3,1013.3,5.7,4,0.0,0.0,1.0
2024-02-10,01:00:00,1.0,18.3,76.0,1015.3,8.1,2,26.0,0.0,0.3
2024-02-10,02:00:00,2.0,15.7,89.9,1016.3,6.2,2,0.0,0.0,0.9
2024-02-10,03:00:00,3.0,18.5,79.5,1017.0,1.6,8,1.6,0.0,3.2
2024-02-10,04:00:00,4.0,17.7,69.7,1013.7,4.3,3,22.4,0.0,0.3
2024-02-10,05:00:00,5.0,24.2,99999.0,1009.2,6.9,8,0.0,0.0,1.7
2024-02-10,06:00:00,6.0,20.0,76.4,1014.0,4.7,3,0.0,2.6,0.2
2024-02-10,07:00:00,7.0,29.5,76.3,1016.9,3.7,1,77.4,25.1,0.0
2024-02-10,08:00:00,null,25.9,83.8,1009.2,2.7,3,54.5,39.7,0.0
2024-02-10,09:00:00,9.0,23.4,78.1,1007.5,3.0,5,94.6,61.0,0.7
2024-02-10,10:00:00,10.0,29.3,77.4,1019.7,2.5,5,50.3,79.7,0.1
2024-02-10,11:00:00,11.0,27.7,81.7,1021.5,2.1,4,57.2,90.0,1.4
2024-02-10,12:00:00,12.0,32.5,67.5,1013.2,4.7,0,191.4,-88.0,1.0
2024-02-10,13:00:00,13.0,27.8,59.8,1016.0,4.1,2,144.7,82.4,0.4
2024-02-10,14:00:00,14.0,27.6,67.2,1014.9,5.9,4,116.7,84.8,0.4
2024-02-10,15:00:00,15.0,22.0,66.0,1002.1,2.9,5,124.2,67.4,0.6
2024-02-10,16:00:00,16.0,24.6,83.7,1014.0,3.8,0,60.2,48.6,0.7
2024-02-10,17:00:00,17.0,16.8,71.1,1020.3,5.4,8,17.9,23.6,0.0
2024-02-10,18:00:00,18.0,17.2,69.9,1007.1,9.7,2,36.9,0.0,0.2
2024-02-10,19:00:00,19.0,22.2,79.7,1006.7,3.1,2,0.0,0.0,1.2
2024-02-10,20:00:00,20.0,20.4,94.3,1009.3,2.8,1,0.0,0.0,0.0
2024-02-10,21:00:00,21.0,17.6,85.6,1010.6,3.8,7,0.0,0.0,4.1
2024-02-10,22:00:00,22.0,12.2,85.9,1016.3,5.8,2,55.9,0.0,0.5
2024-02-10,23:00:00,23.0,14.1,71.9,1019.6,9.6,5,0.0,0.0,1.1
2024-02-11,00:00:00,0.0,14.0,84.8,1019.5,4.3,1,20.0,0.0,0.0
2024-02-11,01:00:00,1.0,10.8,72.9,1016.3,6.7,6,0.0,0.0,0.4
2024-02-11,02:00:00,2.0,19.6,85.0,1005.0,3.8,3,0.0,0.0,0.3
2024-02-11,03:00:00,3.0,19.0,65.0,1005.0,0.8,8,26.6,0.0,1.9
2024-02-11,04:00:00,4.0,17.3,77.1,1016.7,7.8,8,0.0,0.0,8.3
2024-02-11,05:00:00,5.0,20.0,61.5,1005.1,2.8,6,16.3,0.0,2.5
2024-02-11,06:00:00,6.0,22.6,68.8,1015.8,1.7,7,34.5,1.2,4.3
2024-02-11,07:00:00,7.0,17.9,65.2,1014.4,,2,46.1,23.6,0.7
2024-02-11,08:00:00,8.0,25.3,76.9,1010.7,3.1,4,86.5,48.8,0.7
2024-02-11,09:00:00,9.0,25.6,69.7,1000.3,1.7,1,125.0,65.0,1.5
2024-02-11,10:00:00,10.0,25.9,67.6,1014.0,2.9,6,88.3,77.0,1.9
2024-02-11,11:00:00,11.0,28.9,73.0,1015.6,4.2,7,64.4,85.5,0.5
2024-02-11,12:00:00,12.0,35.4,60.0,1010.2,1.3,8,116.3,90.0,1.0
2024-02-11,13:00:00,13.0,31.6,70.5,1007.5,3.1,6,113.5,87.7,2.5
2024-02-11,14:00:00,14.0,27.2,70.5,1014.5,5.3,7,85.1,83.4,1.5
2024-02-11,15:00:00,15.0,29.4,89.9,1005.7,8.3,8,67.4,63.3,1.4
2024-02-11,16:00:00,16.0,30.2,86.4,1016.1,3.4,5,39.8,46.5,0.1
2024-02-11,17:00:00,17.0,26.8,79.9,1018.3,4.5,1,68.3,28.2,0.7
2024-02-11,18:00:00,18.0,22.2,78.1,1003.2,5.0,1,38.9,0.0,0.6
2024-02-11,19:00:00,19.0,18.0,83.0,1010.4,1.2,3,0.0,0.0,0.1
2024-02-11,20:00:00,20.0,20.1,88.0,1012.8,3.1,8,13.5,0.0,4.2
2024-02-11,21:00:00,21.0,17.5,81.9,1012.9,5.4,6,1.6,0.0,7.6
2024-02-11,22:00:00,22.0,17.8,82.5,1008.6,5.9,1,0.0,0.0,1.8
2024-02-11,23:00:00,23.0,16.2,75.5,1006.3,3.2,7,0.0,0.0,1.0
2024-02-12,00:00:00,0.0,17.1,72.6,1010.7,0.3,6,26.3,0.0,0.9
2024-02-12,01:00:00,1.0,12.7,80.0,1016.2,0.3,8,5.2,0.0,0.5
2024-02-12,02:00:00,2.0,19.0,58.4,1015.9,4.3,7,0.0,0.0,1.4
2024-02-12,03:00:00,3.0,16.9,78.8,1015.9,4.4,2,13.6,0.0,0.0
2024-02-12,04:00:00,4.0,24.2,75.8,1019.3,4.5,0,0.0,0.0,0.3
2024-02-12,05:00:00,5.0,17.9,86.7,N/A,5.7,1,0.0,0.0,1.2
2024-02-12,06:00:00,6.0,27.2,86.4,1011.1,8.4,1,3.2,0.0,0.8
2024-02-12,07:00:00,7.0,24.7,95.6,1012.1,11.7,3,37.8,23.3,0.6
2024-02-12,08:00:00,8.0,24.0,81.5,998.6,5.6,5,14.4,43.8,0.2
2024-02-12,09:00:00,9.0,26.2,72.4,1014.1,4.2,3,89.5,58.3,0.1
2024-02-12,10:00:00,10.0,28.0,70.1,1012.9,1.8,8,29.4,77.1,4.7
2024-02-12,11:00:00,11.0,31.0,60.5,1007.3,3.3,3,102.4,90.0,0.1
2024-02-12,12:00:00,12.0,31.6,74.2,1017.4,4.6,5,129.1,89.2,0.1
2024-02-12,13:00:00,13.0,28.0,69.9,1017.0,16.5,5,96.7,90.0,0.4
2024-02-12,14:00:00,14.0,28.9,66.7,1015.0,1.6,0,195.6,82.6,0.8
2024-02-12,15:00:00,15.0,34.1,73.9,1004.5,6.4,7,15.2,62.8,0.1
2024-02-12,16:00:00,16.0,31.2,71.0,1008.1,14.6,2,74.8,44.7,0.2
2024-02-12,17:00:00,17.0,25.4,78.1,1014.5,6.6,5,15.0,24.8,0.1
2024-02-12,18:00:00,18.0,22.1,81.7,1010.3,6.2,2,0.0,3.1,0.2
2024-02-12,19:00:00,19.0,20.3,86.4,99999.0,2.6,1,0.1,0.0,0.9
2024-02-12,20:00:00,20.0,19.8,69.2,1007.5,0.2,4,0.0,0.0,0.0
2024-02-12,21:00:00,21.0,13.3,85.3,1014.0,2.3,0,5.6,0.0,0.5
2024-02-12,22:00:00,22.0,14.3,---,1020.5,6.4,8,18.0,0.0,0.8
2024-02-12,23:00:00,23.0,9.3,87.4,1014.6,1.5,6,6.7,,0.3
2024-02-13,00:00:00,0.0,15.2,82.3,1017.9,2.8,2,9.8,0.0,0.3
2024-02-13,01:00:00,1.0,16.2,77.8,1017.4,4.5,3,25.8,0.0,0.3
2024-02-13,02:00:00,2.0,13.6,80.6,1011.2,4.6,5,0.0,0.0,0.5
2024-02-13,03:00:00,3.0,21.1,79.8,1012.1,4.4,2,0.0,0.0,1.8
2024-02-13,04:00:00,4.0,14.3,89.4,1020.4,10.7,6,0.0,0.0,0.8
2024-02-13,05:00:00,5.0,15.5,88.4,1016.7,0.4,5,0.0,0.0,0.5
2024-02-13,06:00:00,6.0,22.7,85.3,1017.8,4.0,8,0.0,0.0,1.2
2024-02-13,07:00:00,7.0,27.2,9999.0,1013.8,4.1,4,55.3,21.0,3.8
2024-02-13,08:00:00,8.0,31.1,74.3,1011.0,2.8,3,90.2,44.7,1.5
2024-02-13,09:00:00,9.0,26.3,52.7,1011.6,4.2,2,78.7,63.1,0.0
2024-02-13,10:00:00,10.0,32.2,48.0,1019.9,5.3,0,154.8,74.1,1.8
2024-02-13,11:00:00,11.0,29.6,76.0,N/A,5.3,2,137.1,85.0,0.7
2024-02-13,12:00:00,12.0,29.5,9999.0,1019.2,1.3,2,178.1,84.8,2.4
2024-02-13,13:00:00,13.0,32.4,65.3,1020.0,6.5,6,128.7,87.1,2.5
2024-02-13,14:00:00,14.0,30.9,80.1,1017.6,8.6,6,102.5,82.5,1.5
2024-02-13,15:00:00,15.0,22.9,74.4,1017.0,1.6,0,125.8,61.3,0.7
2024-02-13,16:00:00,16.0,30.4,73.7,1021.5,3.5,2,77.1,42.1,0.6
2024-02-13,17:00:00,17.0,28.2,76.1,1008.8,4.2,7,0.0,26.2,5.0
2024-02-13,18:00:00,18.0,20.1,80.0,1010.9,1.7,8,0.0,0.0,3.2
2024-02-13,19:00:00,19.0,21.1,72.3,1006.7,4.1,6,21.2,0.0,4.7
2024-02-13,20:00:00,20.0,19.5,72.9,1005.5,2.2,6,36.1,0.0,9.0
2024-02-13,21:00:00,21.0,17.1,80.6,1012.8,8.8,7,0.0,0.0,2.1
2024-02-13,22:00:00,22.0,13.4,82.8,1014.3,3.7,5,1.2,0.0,0.3
2024-02-13,23:00:00,23.0,12.3,78.8,1015.5,-12.6,2,18.0,0.0,1.5
2024-02-14,00:00:00,0.0,13.9,62.9,1009.5,0.9,0,0.0,0.0,0.5
2024-02-14,01:00:00,1.0,17.8,92.2,1010.9,1.7,6,0.0,0.0,3.5
2024-02-14,02:00:00,2.0,16.7,84.2,1017.2,3.7,0,49.8,0.0,0.0
2024-02-14,03:00:00,3.0,15.2,78.8,1005.7,7.5,0,0.0,0.0,0.7
2024-02-14,04:00:00,4.0,20.3,86.7,1013.1,4.4,8,0.0,0.0,9.5
2024-02-14,05:00:00,5.0,11.4,78.7,1019.5,5.8,6,0.0,0.0,2.5
2024-02-14,06:00:00,6.0,25.4,79.9,1011.7,3.6,3,0.0,7.1,1.6
2024-02-14,07:00:00,7.0,18.9,61.6,1010.9,0.9,5,34.6,22.2,0.1
2024-02-14,08:00:00,8.0,24.9,72.6,1019.2,5.1,0,104.2,47.2,0.1
2024-02-14,09:00:00,9.0,24.3,70.0,1005.9,5.0,6,81.6,67.1,2.1
2024-02-14,10:00:00,10.0,25.0,72.1,1009.0,1.2,5,106.8,73.6,0.1
2024-02-14,11:00:00,11.0,33.2,79.2,1009.2,2.0,3,142.4,90.0,0.4
2024-02-14,12:00:00,12.0,28.6,69.9,1016.5,3.9,6,96.1,87.6,1.5
2024-02-14,13:00:00,13.0,30.8,61.6,1005.0,3.7,2,157.6,87.7,0.8
2024-02-14,14:00:00,14.0,28.8,62.3,1019.2,6.0,0,156.8,74.2,4.4
2024-02-14,15:00:00,15.0,29.1,58.8,1012.9,3.4,3,91.8,62.5,0.3
2024-02-14,16:00:00,16.0,26.2,76.1,1018.2,5.2,2,63.7,39.9,0.6
2024-02-14,17:00:00,17.0,20.2,78.6,1019.2,5.6,0,68.6,24.1,0.2
2024-02-14,18:00:00,18.0,25.0,77.5,1009.1,5.1,1,7.7,4.6,1.0
2024-02-14,19:00:00,19.0,18.4,86.8,1013.1,4.7,4,0.7,0.0,0.0
2024-02-14,20:00:00,20.0,13.3,85.2,1011.9,6.6,7,48.6,0.0,0.0
2024-02-14,21:00:00,21.0,15.1,81.0,1012.7,5.2,0,0.0,0.0,0.1
2024-02-14,22:00:00,22.0,19.6,81.9,1010.2,6.9,3,28.0,0.0,0.1
2024-02-14,23:00:00,23.0,16.8,97.3,1018.6,5.0,3,0.0,0.0,0.4
2024-02-15,00:00:00,0.0,13.0,74.3,1012.1,1.9,4,3.9,0.0,0.2
2024-02-15,01:00:00,1.0,13.2,86.1,1011.3,2.9,6,16.8,0.0,1.5
2024-02-15,02:00:00,2.0,14.1,81.5,1018.6,3.0,7,0.0,0.0,4.5
2024-02-15,03:00:00,3.0,22.6,86.6,1017.2,1.4,5,0.0,0.0,0.3
2024-02-15,04:00:00,4.0,19.1,72.9,1014.4,5.5,0,0.0,0.0,0.2
2024-02-15,05:00:00,5.0,21.2,80.2,1011.0,4.7,6,0.0,0.0,0.2
2024-02-15,06:00:00,6.0,25.1,71.0,1020.3,4.7,2,15.2,5.7,0.4
2024-02-15,07:00:00,7.0,24.8,60.2,1007.7,3.9,5,48.2,22.7,0.1
2024-02-15,08:00:00,8.0,25.2,82.9,1018.4,4.4,7,87.3,45.8,6.8
2024-02-15,09:00:00,9.0,27.1,67.4,1016.1,0.3,6,90.0,64.1,4.0
2024-02-15,10:00:00,10.0,28.7,61.1,1006.7,1.4,5,129.0,75.6,0.3
2024-02-15,11:00:00,11.0,29.6,66.6,1013.4,5.4,8,73.3,89.1,2.4
2024-02-15,12:00:00,12.0,32.2,84.0,1006.4,2.6,8,89.6,89.9,1.7
2024-02-15,13:00:00,13.0,29.9,70.7,1011.3,1.5,0,236.5,87.6,0.5
2024-02-15,14:00:00,14.0,31.1,61.1,1014.4,3.0,0,192.2,80.8,0.8
2024-02-15,15:00:00,15.0,27.4,74.3,1007.9,2.5,0,140.2,62.7,0.0
2024-02-15,16:00:00,16.0,26.2,65.7,-1001.3,0.7,7,42.2,45.3,1.2
2024-02-15,17:00:00,17.0,18.1,80.6,1012.4,3.5,6,48.0,21.1,1.0
2024-02-15,18:00:00,18.0,24.7,74.1,1014.1,0.7,2,0.0,0.0,0.3
2024-02-15,19:00:00,19.0,21.0,80.7,1011.1,0.1,1,22.2,0.0,0.3
2024-02-15,20:00:00,20.0,21.0,64.5,1012.9,6.4,3,47.7,0.0,0.5
2024-02-15,21:00:00,21.0,7.7,76.4,1012.1,2.9,2,22.5,0.0,0.0
2024-02-15,22:00:00,22.0,21.3,78.8,1007.9,4.5,6,18.7,0.0,0.3
2024-02-15,23:00:00,23.0,13.9,81.6,1022.7,2.8,7,8.7,0.0,1.5
2024-02-16,00:00:00,0.0,17.3,68.1,1014.6,8.6,99999.0,0.0,0.0,1.3
2024-02-16,01:00:00,1.0,11.2,73.9,1010.9,5.8,2,0.0,0.0,0.4
2024-02-16,02:00:00,2.0,16.9,83.3,1008.9,3.3,5,0.0,0.0,0.1
2024-02-16,03:00:00,3.0,13.2,82.6,1011.0,2.2,1,13.9,0.0,0.7
2024-02-16,04:00:00,4.0,16.1,85.4,1011.2,1.7,6,0.0,0.0,0.3
2024-02-16,05:00:00,5.0,25.7,78.8,1013.2,6.1,6,0.0,0.0,0.3
2024-02-16,06:00:00,99999.0,21.4,69.5,1018.7,3.8,3,10.5,0.0,0.6
2024-02-16,07:00:00,7.0,24.7,74.5,1009.0,2.4,7,4.5,27.0,0.4
2024-02-16,08:00:00,8.0,28.6,75.8,1013.9,8.4,3,72.5,41.1,0.6
2024-02-16,09:00:00,9.0,9999.0,62.2,1017.0,3.4,6,90.4,67.5,1.5
2024-02-16,10:00:00,10.0,29.4,57.8,1009.6,4.4,3,140.0,80.2,0.3
2024-02-16,11:00:00,11.0,30.8,-63.9,1009.6,7.2,4,142.1,87.9,0.0
2024-02-16,12:00:00,12.0,37.2,70.0,1005.5,6.9,6,90.6,90.0,2.9
2024-02-16,13:00:00,13.0,29.6,49.6,1021.4,5.0,2,177.0,90.0,0.8
2024-02-16,14:00:00,14.0,29.5,62.7,1015.5,7.7,4,173.1,77.9,1.9
2024-02-16,15:00:00,15.0,30.8,71.8,1010.1,9.3,2,121.8,68.5,0.3
2024-02-16,16:00:00,16.0,29.3,78.8,1009.9,8.7,4,47.4,46.9,0.3
2024-02-16,17:00:00,17.0,27.6,63.8,1007.8,3.1,2,72.6,21.7,0.0
2024-02-16,18:00:00,18.0,23.9,79.9,1013.8,3.4,6,13.1,0.0,1.4
2024-02-16,19:00:00,19.0,16.5,87.6,1011.3,2.4,0,5.3,0.0,0.6
2024-02-16,20:00:00,20.0,22.9,83.0,1008.4,7.0,8,0.0,0.0,0.3
2024-02-16,21:00:00,21.0,12.9,77.8,1009.1,1.6,8,0.0,0.0,1.5
2024-02-16,22:00:00,22.0,16.0,61.1,1016.6,3.2,4,0.0,0.0,0.5
2024-02-16,23:00:00,23.0,12.0,82.4,1011.1,0.4,8,10.8,0.0,8.3
2024-02-17,00:00:00,0.0,13.8,91.8,1006.9,4.7,5,25.5,0.0,0.2
2024-02-17,01:00:00,1.0,15.3,86.2,1013.3,5.2,4,11.6,0.0,0.5
2024-02-17,02:00:00,2.0,16.0,83.0,1009.6,2.5,2,48.7,0.0,0.5
2024-02-17,03:00:00,3.0,17.6,81.1,1016.2,5.9,7,0.0,0.0,0.4
2024-02-17,04:00:00,4.0,22.8,85.3,1020.5,3.3,3,0.0,0.0,0.2
2024-02-17,05:00:00,5.0,21.3,80.9,1003.3,2.9,2,2.7,0.0,1.0
2024-02-17,06:00:00,6.0,21.3,64.6,1009.5,9.4,5,0.0,0.0,0.1
2024-02-17,07:00:00,7.0,27.0,81.4,1013.7,4.7,7,38.8,21.4,0.2
